id_unidade,unidade,natureza_despesa,ano,valor
19,SUPERINTENDENCIA DE COMUNICACAO,MATERIAL DE CONSUMO,"2001,0","R$        61.228,45"
19,SUPERINTENDENCIA DE COMUNICACAO,SERV. PESSOA FÍSICA,"2001,0","R$         5.220,50"
19,SUPERINTENDENCIA DE COMUNICACAO,LOC. MÃO-DE-OBRA,"2001,0","R$        18.560,90"
19,SUPERINTENDENCIA DE COMUNICACAO,AUX. FINANCEIRO ESTUDANTE,"2001,0","R$           480,00"
19,SUPERINTENDENCIA DE COMUNICACAO,CONTRIBUICOES,"2001,0","R$         5.140,40"
2,SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO,LOC. MÃO-DE-OBRA,"2001,0","R$         2.465,98"
2,SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO,SERV. PESSOA JURÍDICA,"2001,0","R$        22.378,38"
2,SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO,MATERIAL DE CONSUMO,"2001,0","R$        13.357,86"
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,MATERIAL DE CONSUMO,"2001,0","R$       209.112,06"
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,OBRIGAÇÕES CONTRIBUTIVAS,"2001,0","R$           224,00"
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,SERV. PESSOA JURÍDICA,"2001,0","R$        23.088,20"
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,LOC. MÃO-DE-OBRA,"2001,0","R$        30.375,43"
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,SERV. PESSOA FÍSICA,"2001,0","R$         1.680,00"
1451,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL,MATERIAL DE CONSUMO,"2001,0","R$       987.952,32"
1451,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL,SERV. PESSOA JURÍDICA,"2001,0","R$           759,00"
1451,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL,CUSTEIO,"2001,0","R$         5.894,05"
1430,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO DA SUP. INFRAESTRUTURA,MATERIAL DE CONSUMO,"2001,0","R$        42.620,40"
1496,TRILHAS POTIGUARES,DIÁRIAS,"2001,0","R$        11.000,00"
1496,TRILHAS POTIGUARES,MATERIAL DE CONSUMO,"2001,0","R$         3.519,25"
1496,TRILHAS POTIGUARES,SERV. PESSOA JURÍDICA,"2001,0","R$         1.873,00"
1496,TRILHAS POTIGUARES,AUX. FINANCEIRO ESTUDANTE,"2001,0","R$         1.500,00"
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,CUSTEIO,"2001,0","R$        10.691,00"
1457,ACERVO BIBLIOGRÁFICO,SERV. PESSOA JURÍDICA,"2002,0","R$           467,30"
1457,ACERVO BIBLIOGRÁFICO,EQUIP. MATERIAL PERMANENTE,"2002,0","R$       273.559,63"
1457,ACERVO BIBLIOGRÁFICO,CUSTEIO,"2002,0","R$         8.734,45"
21,BIBLIOTECA CENTRAL ZILA MAMEDE,EQUIP. MATERIAL PERMANENTE,"2002,0","R$         9.400,00"
21,BIBLIOTECA CENTRAL ZILA MAMEDE,LOC. MÃO-DE-OBRA,"2002,0","R$        49.634,14"
21,BIBLIOTECA CENTRAL ZILA MAMEDE,SERV. PESSOA JURÍDICA,"2002,0","R$        81.791,01"
21,BIBLIOTECA CENTRAL ZILA MAMEDE,MATERIAL DE CONSUMO,"2002,0","R$        26.601,25"
21,BIBLIOTECA CENTRAL ZILA MAMEDE,INDENIZAÇÕES E RESTITUIÇÕE,"2002,0","R$         3.123,00"
1472,BOLSA DE APOIO ADMINISTRATIVO E APOIO TÉCNICO DA UFRN,SERV. PESSOA JURÍDICA,"2002,0","R$        19.600,00"
1472,BOLSA DE APOIO ADMINISTRATIVO E APOIO TÉCNICO DA UFRN,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$     1.069.948,00"
440,CENTRO DE BIOCIÊNCIAS,SERV. PESSOA FÍSICA,"2002,0","R$           750,00"
440,CENTRO DE BIOCIÊNCIAS,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           150,00"
440,CENTRO DE BIOCIÊNCIAS,EQUIP. MATERIAL PERMANENTE,"2002,0","R$           293,54"
440,CENTRO DE BIOCIÊNCIAS,SERV. PESSOA JURÍDICA,"2002,0","R$        10.684,45"
440,CENTRO DE BIOCIÊNCIAS,MATERIAL DE CONSUMO,"2002,0","R$           359,28"
441,CENTRO DE CIÊNCIAS DA SAÚDE,MATERIAL DE CONSUMO,"2002,0","R$        42.266,80"
441,CENTRO DE CIÊNCIAS DA SAÚDE,SERV. PESSOA JURÍDICA,"2002,0","R$         3.263,04"
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,LOC. MÃO-DE-OBRA,"2002,0","R$         2.988,30"
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$            66,67"
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,SERV. PESSOA FÍSICA,"2002,0","R$           333,33"
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,EQUIP. MATERIAL PERMANENTE,"2002,0","R$         4.164,80"
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,SERV. PESSOA JURÍDICA,"2002,0","R$            80,55"
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",SERV. PESSOA JURÍDICA,"2002,0","R$         6.647,04"
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",MATERIAL DE CONSUMO,"2002,0","R$           372,00"
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",EQUIP. MATERIAL PERMANENTE,"2002,0","R$         3.478,00"
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",LOC. MÃO-DE-OBRA,"2002,0","R$         2.180,50"
443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,LOC. MÃO-DE-OBRA,"2002,0","R$         1.937,60"
443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,SERV. PESSOA JURÍDICA,"2002,0","R$        35.766,45"
443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$           250,00"
1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,EQUIP. MATERIAL PERMANENTE,"2002,0","R$         2.920,00"
1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,SERV. PESSOA JURÍDICA,"2002,0","R$         6.935,12"
445,CENTRO DE TECNOLOGIA,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           160,00"
445,CENTRO DE TECNOLOGIA,SERV. PESSOA FÍSICA,"2002,0","R$         1.600,00"
445,CENTRO DE TECNOLOGIA,EQUIP. MATERIAL PERMANENTE,"2002,0","R$        13.461,32"
445,CENTRO DE TECNOLOGIA,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$           250,00"
445,CENTRO DE TECNOLOGIA,SERV. PESSOA JURÍDICA,"2002,0","R$           480,00"
1453,COMISSÃO DE ENERGIA ELÉTRICA,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$           480,00"
1453,COMISSÃO DE ENERGIA ELÉTRICA,SERV. PESSOA JURÍDICA,"2002,0","R$         2.700,00"
1453,COMISSÃO DE ENERGIA ELÉTRICA,MATERIAL DE CONSUMO,"2002,0","R$         1.914,00"
1459,COMPERVE/CONCURSOS,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$         7.790,00"
1459,COMPERVE/CONCURSOS,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           545,93"
1459,COMPERVE/CONCURSOS,SERV. PESSOA FÍSICA,"2002,0","R$         2.729,59"
326,COMPLEXO HOSPITALAR E DE SAÚDE,PASSAGENS,"2002,0","R$         5.156,21"
326,COMPLEXO HOSPITALAR E DE SAÚDE,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$           840,00"
326,COMPLEXO HOSPITALAR E DE SAÚDE,MATERIAL DE CONSUMO,"2002,0","R$         1.008,19"
326,COMPLEXO HOSPITALAR E DE SAÚDE,EQUIP. MATERIAL PERMANENTE,"2002,0","R$         1.569,00"
326,COMPLEXO HOSPITALAR E DE SAÚDE,SERV. PESSOA JURÍDICA,"2002,0","R$         4.520,00"
326,COMPLEXO HOSPITALAR E DE SAÚDE,DIÁRIAS,"2002,0","R$           562,57"
2436,CONVÊNIOS FUNPEC,M,"2002,0","R$           154,00"
2436,CONVÊNIOS FUNPEC,INDENIZAÇÕES E RESTITUIÇÕE,"2002,0","R$        10.000,00"
2436,CONVÊNIOS FUNPEC,CUSTEIO,"2002,0","R$   127.225.066,00"
2436,CONVÊNIOS FUNPEC,RESIDÊNCIA MÉDICA,"2002,0","R$           382,00"
1450,CRUTAC,DIV.EXERCÍCIOS ANTERIORES,"2002,0","R$         6.651,74"
1450,CRUTAC,LOC. MÃO-DE-OBRA,"2002,0","R$         8.330,87"
1450,CRUTAC,SERV. PESSOA JURÍDICA,"2002,0","R$        63.612,94"
1450,CRUTAC,MATERIAL DE CONSUMO,"2002,0","R$         3.000,96"
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,EQUIP. MATERIAL PERMANENTE,"2002,0","R$        13.876,40"
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,MATERIAL DE CONSUMO,"2002,0","R$        25.689,96"
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,INDENIZAÇÕES E RESTITUIÇÕE,"2002,0","R$         1.250,00"
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,SERV. PESSOA JURÍDICA,"2002,0","R$         4.466,00"
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,LOC. MÃO-DE-OBRA,"2002,0","R$         1.064,10"
11,DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS,SERV. PESSOA FÍSICA,"2002,0","R$        26.053,63"
11,DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS,SERV. PESSOA JURÍDICA,"2002,0","R$         4.336,50"
11,DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$         5.030,73"
11,DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS,CUSTEIO,"2002,0","R$           180,00"
283,EDITORA UNIVERSITÁRIA,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           900,00"
283,EDITORA UNIVERSITÁRIA,SERV. PESSOA JURÍDICA,"2002,0","R$        22.864,48"
283,EDITORA UNIVERSITÁRIA,MATERIAL DE CONSUMO,"2002,0","R$         5.550,00"
283,EDITORA UNIVERSITÁRIA,LOC. MÃO-DE-OBRA,"2002,0","R$         4.165,46"
283,EDITORA UNIVERSITÁRIA,SERV. PESSOA FÍSICA,"2002,0","R$         9.963,21"
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,LOC. MÃO-DE-OBRA,"2002,0","R$        83.986,26"
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,SERV. PESSOA JURÍDICA,"2002,0","R$       180.167,75"
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,EQUIP. MATERIAL PERMANENTE,"2002,0","R$         1.404,40"
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,MATERIAL DE CONSUMO,"2002,0","R$       293.060,77"
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           132,40"
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$        15.798,00"
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,SERV. PESSOA FÍSICA,"2002,0","R$           662,00"
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,PASSAGENS,"2002,0","R$        12.000,00"
284,ESCOLA DE MÚSICA,SERV. PESSOA FÍSICA,"2002,0","R$         4.791,04"
284,ESCOLA DE MÚSICA,SERV. PESSOA JURÍDICA,"2002,0","R$        55.003,91"
284,ESCOLA DE MÚSICA,EQUIP. MATERIAL PERMANENTE,"2002,0","R$        33.251,79"
284,ESCOLA DE MÚSICA,LOC. MÃO-DE-OBRA,"2002,0","R$        12.377,28"
284,ESCOLA DE MÚSICA,MATERIAL DE CONSUMO,"2002,0","R$         9.471,46"
284,ESCOLA DE MÚSICA,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$        34.060,00"
284,ESCOLA DE MÚSICA,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           958,22"
284,ESCOLA DE MÚSICA,PASSAGENS,"2002,0","R$        11.259,67"
284,ESCOLA DE MÚSICA,DIÁRIAS,"2002,0","R$         1.465,06"
205,ESCOLA DE SAÚDE,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$         3.480,00"
205,ESCOLA DE SAÚDE,EQUIP. MATERIAL PERMANENTE,"2002,0","R$         2.587,50"
205,ESCOLA DE SAÚDE,PASSAGENS,"2002,0","R$         2.693,08"
205,ESCOLA DE SAÚDE,MATERIAL DE CONSUMO,"2002,0","R$         2.235,94"
205,ESCOLA DE SAÚDE,SERV. PESSOA JURÍDICA,"2002,0","R$         3.430,07"
1456,FUNDO DE EXTENSÃO,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           617,20"
1456,FUNDO DE EXTENSÃO,SERV. PESSOA JURÍDICA,"2002,0","R$       165.873,71"
1456,FUNDO DE EXTENSÃO,SERV. PESSOA FÍSICA,"2002,0","R$         3.085,97"
1456,FUNDO DE EXTENSÃO,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$        10.200,00"
1456,FUNDO DE EXTENSÃO,MATERIAL DE CONSUMO,"2002,0","R$        23.654,17"
1468,FUNDO DE GRADUAÇÃO,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$         1.680,00"
1468,FUNDO DE GRADUAÇÃO,DIÁRIAS,"2002,0","R$           356,99"
1468,FUNDO DE GRADUAÇÃO,EQUIP. MATERIAL PERMANENTE,"2002,0","R$        15.558,50"
1468,FUNDO DE GRADUAÇÃO,MATERIAL DE CONSUMO,"2002,0","R$         2.950,00"
1468,FUNDO DE GRADUAÇÃO,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           555,06"
1468,FUNDO DE GRADUAÇÃO,PASSAGENS,"2002,0","R$         5.000,00"
1468,FUNDO DE GRADUAÇÃO,SERV. PESSOA FÍSICA,"2002,0","R$         2.775,33"
1468,FUNDO DE GRADUAÇÃO,SERV. PESSOA JURÍDICA,"2002,0","R$        14.322,90"
1455,FUNDO DE PESQUISA,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           210,52"
1455,FUNDO DE PESQUISA,SERV. PESSOA JURÍDICA,"2002,0","R$        11.817,00"
1455,FUNDO DE PESQUISA,MATERIAL DE CONSUMO,"2002,0","R$         3.936,90"
1455,FUNDO DE PESQUISA,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$        13.829,05"
1455,FUNDO DE PESQUISA,PASSAGENS,"2002,0","R$         8.905,53"
1455,FUNDO DE PESQUISA,MATERIAL DE CONSUMO / DISTRIBUIÇÃO GRATUITA,"2002,0","R$         1.200,00"
1455,FUNDO DE PESQUISA,DIÁRIAS,"2002,0","R$         1.334,22"
1455,FUNDO DE PESQUISA,SERV. PESSOA FÍSICA,"2002,0","R$         1.052,64"
1454,FUNDO DE PÓS-GRADUAÇÃO,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$           900,00"
1454,FUNDO DE PÓS-GRADUAÇÃO,MATERIAL DE CONSUMO,"2002,0","R$         5.669,30"
1454,FUNDO DE PÓS-GRADUAÇÃO,SERV. PESSOA FÍSICA,"2002,0","R$         1.887,00"
1454,FUNDO DE PÓS-GRADUAÇÃO,SERV. PESSOA JURÍDICA,"2002,0","R$        21.863,84"
1454,FUNDO DE PÓS-GRADUAÇÃO,PASSAGENS,"2002,0","R$        22.525,53"
1454,FUNDO DE PÓS-GRADUAÇÃO,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           377,40"
1454,FUNDO DE PÓS-GRADUAÇÃO,DIV.EXERCÍCIOS ANTERIORES,"2002,0","R$         2.146,65"
262,GABINETE DO REITOR,PASSAGENS,"2002,0","R$         5.923,87"
262,GABINETE DO REITOR,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$         5.440,42"
262,GABINETE DO REITOR,MATERIAL DE CONSUMO,"2002,0","R$        12.887,40"
262,GABINETE DO REITOR,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$         3.000,00"
262,GABINETE DO REITOR,LOC. MÃO-DE-OBRA,"2002,0","R$        25.086,07"
262,GABINETE DO REITOR,SERV. PESSOA FÍSICA,"2002,0","R$        21.202,10"
262,GABINETE DO REITOR,SERV. PESSOA JURÍDICA,"2002,0","R$       103.182,11"
1447,GASTOS COMUNS,DIV.EXERCÍCIOS ANTERIORES,"2002,0","R$       732.147,59"
1447,GASTOS COMUNS,LOC. MÃO-DE-OBRA,"2002,0","R$       396.050,50"
1447,GASTOS COMUNS,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$         2.646,94"
1447,GASTOS COMUNS,EQUIP. MATERIAL PERMANENTE,"2002,0","R$         1.610,00"
1447,GASTOS COMUNS,SERV. PESSOA FÍSICA,"2002,0","R$         5.344,62"
1447,GASTOS COMUNS,MATERIAL DE CONSUMO,"2002,0","R$       132.254,74"
1447,GASTOS COMUNS,SERV. PESSOA JURÍDICA,"2002,0","R$     2.585.158,62"
1424,HOSPED - HOSPITAL DE PEDIATRIA,LOC. MÃO-DE-OBRA,"2002,0","R$        17.672,52"
1424,HOSPED - HOSPITAL DE PEDIATRIA,SERV. PESSOA JURÍDICA,"2002,0","R$         4.649,87"
1424,HOSPED - HOSPITAL DE PEDIATRIA,MATERIAL DE CONSUMO,"2002,0","R$         1.733,50"
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,SERV. PESSOA JURÍDICA,"2002,0","R$       163.221,65"
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,EQUIP. MATERIAL PERMANENTE,"2002,0","R$       123.471,93"
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,MATERIAL DE CONSUMO,"2002,0","R$       181.412,46"
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$         3.360,60"
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,PASSAGENS,"2002,0","R$         6.000,00"
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$         3.490,00"
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,SERV. PESSOA FÍSICA,"2002,0","R$        14.663,00"
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,LOC. MÃO-DE-OBRA,"2002,0","R$        79.588,30"
446,HOSPITAL UNIVERSITÁRIO ONOFRE LOPES,MATERIAL DE CONSUMO,"2002,0","R$       130.270,86"
446,HOSPITAL UNIVERSITÁRIO ONOFRE LOPES,EQUIP. MATERIAL PERMANENTE,"2002,0","R$        19.899,00"
446,HOSPITAL UNIVERSITÁRIO ONOFRE LOPES,SERV. PESSOA JURÍDICA,"2002,0","R$       399.981,35"
1465,JOGOS UNIVERSITÁRIOS,SERV. PESSOA JURÍDICA,"2002,0","R$        42.726,00"
1462,MANUTENÇÃO DA REITORIA,DIÁRIAS,"2002,0","R$       306.704,16"
1462,MANUTENÇÃO DA REITORIA,PASSAGENS,"2002,0","R$       290.154,08"
1462,MANUTENÇÃO DA REITORIA,MATERIAL DE CONSUMO,"2002,0","R$        10.985,72"
1462,MANUTENÇÃO DA REITORIA,SERV. PESSOA JURÍDICA,"2002,0","R$       169.226,42"
1462,MANUTENÇÃO DA REITORIA,LOC. MÃO-DE-OBRA,"2002,0","R$       302.032,43"
447,MATERNIDADE ESCOLA JANUÁRIO CICCO,LOC. MÃO-DE-OBRA,"2002,0","R$        39.601,06"
447,MATERNIDADE ESCOLA JANUÁRIO CICCO,SERV. PESSOA JURÍDICA,"2002,0","R$        40.591,45"
447,MATERNIDADE ESCOLA JANUÁRIO CICCO,MATERIAL DE CONSUMO,"2002,0","R$        38.019,45"
1461,MONITORIA,SERV. PESSOA FÍSICA,"2002,0","R$       194.928,00"
290,MUSEU CÂMARA CASCUDO,SERV. PESSOA JURÍDICA,"2002,0","R$        20.818,48"
290,MUSEU CÂMARA CASCUDO,LOC. MÃO-DE-OBRA,"2002,0","R$        12.496,33"
290,MUSEU CÂMARA CASCUDO,MATERIAL DE CONSUMO,"2002,0","R$         3.023,96"
290,MUSEU CÂMARA CASCUDO,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$         1.800,00"
292,NÚCLEO DE HEMATOLOGIA E HEMOTERAPIA,SERV. PESSOA JURÍDICA,"2002,0","R$           107,19"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$         4.560,50"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,SERV. PESSOA FÍSICA,"2002,0","R$         9.096,00"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,SERV. PESSOA JURÍDICA,"2002,0","R$       838.718,13"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,OBRAS E INSTALAÇÕES,"2002,0","R$       452.346,12"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,MATERIAL DE CONSUMO,"2002,0","R$     3.230.774,38"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,LOC. MÃO-DE-OBRA,"2002,0","R$        55.510,71"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,PASSAGENS,"2002,0","R$        12.448,99"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,EQUIP. MATERIAL PERMANENTE,"2002,0","R$       158.364,93"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,DIV.EXERCÍCIOS ANTERIORES,"2002,0","R$           513,64"
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$         1.819,20"
253,NÚCLEO PERMANENTE DE CONCURSOS,SERV. PESSOA FÍSICA,"2002,0","R$       277.442,73"
253,NÚCLEO PERMANENTE DE CONCURSOS,MATERIAL DE CONSUMO,"2002,0","R$       126.543,20"
253,NÚCLEO PERMANENTE DE CONCURSOS,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$        73.508,00"
253,NÚCLEO PERMANENTE DE CONCURSOS,EQUIP. MATERIAL PERMANENTE,"2002,0","R$       350.979,10"
253,NÚCLEO PERMANENTE DE CONCURSOS,SERV. PESSOA JURÍDICA,"2002,0","R$       271.789,34"
253,NÚCLEO PERMANENTE DE CONCURSOS,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$        56.118,26"
253,NÚCLEO PERMANENTE DE CONCURSOS,LOC. MÃO-DE-OBRA,"2002,0","R$         8.330,87"
1469,PAIUB,SERV. PESSOA JURÍDICA,"2002,0","R$           614,00"
1469,PAIUB,MATERIAL DE CONSUMO,"2002,0","R$           600,00"
1464,PARQUE POLIESPORTIVO,MATERIAL DE CONSUMO,"2002,0","R$        40.297,31"
1464,PARQUE POLIESPORTIVO,SERV. PESSOA JURÍDICA,"2002,0","R$         2.400,00"
1464,PARQUE POLIESPORTIVO,SERV. PESSOA FÍSICA,"2002,0","R$         4.600,00"
1464,PARQUE POLIESPORTIVO,MATERIAL DE CONSUMO / DISTRIBUIÇÃO GRATUITA,"2002,0","R$         4.980,00"
1464,PARQUE POLIESPORTIVO,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           920,00"
1448,PASEP,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$       125.320,29"
251,PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS,MATERIAL DE CONSUMO,"2002,0","R$       580.914,43"
251,PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS,SERV. PESSOA JURÍDICA,"2002,0","R$        19.167,58"
251,PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS,LOC. MÃO-DE-OBRA,"2002,0","R$        86.910,84"
251,PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS,EQUIP. MATERIAL PERMANENTE,"2002,0","R$        10.580,00"
1710,PROARC,SERV. PESSOA JURÍDICA,"2002,0","R$           875,00"
1710,PROARC,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           175,00"
1710,PROARC,MATERIAL DE CONSUMO,"2002,0","R$        10.861,75"
1710,PROARC,EQUIP. MATERIAL PERMANENTE,"2002,0","R$           695,80"
1708,PROART/2002,EQUIP. MATERIAL PERMANENTE,"2002,0","R$        28.863,50"
1708,PROART/2002,SERV. PESSOA FÍSICA,"2002,0","R$         3.065,00"
1708,PROART/2002,SERV. PESSOA JURÍDICA,"2002,0","R$        10.357,00"
1708,PROART/2002,AUX. FINANCEIRO ESTUDANTE,"2002,0","R$           700,00"
1708,PROART/2002,PASSAGENS,"2002,0","R$           132,00"
1708,PROART/2002,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           613,00"
1708,PROART/2002,MATERIAL DE CONSUMO,"2002,0","R$        19.757,94"
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),INDENIZAÇÕES E RESTITUIÇÕE,"2002,0","R$         1.200,00"
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$         2.046,47"
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),EQUIP. MATERIAL PERMANENTE,"2002,0","R$         1.383,00"
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),SERV. PESSOA FÍSICA,"2002,0","R$         7.380,72"
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),SERV. PESSOA JURÍDICA,"2002,0","R$       129.558,61"
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),LOC. MÃO-DE-OBRA,"2002,0","R$        55.138,54"
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),MATERIAL DE CONSUMO,"2002,0","R$        40.715,12"
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),AUX. FINANCEIRO ESTUDANTE,"2002,0","R$        30.513,63"
248,PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE),MATERIAL DE CONSUMO,"2002,0","R$            61,50"
248,PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE),SERV. PESSOA JURÍDICA,"2002,0","R$         6.300,21"
17,PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA,MATERIAL DE CONSUMO,"2002,0","R$         3.140,80"
17,PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA,SERV. PESSOA JURÍDICA,"2002,0","R$        40.011,78"
17,PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA,OBRIGAÇÕES CONTRIBUTIVAS,"2002,0","R$           920,00"
17,PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA,EQUIP. MATERIAL PERMANENTE,"2002,0","R$         1.005,00"
